traj_tx,traj_ty
2.197600431,-10.00000255
2.197592564,-10.00000227
2.197574299,-10.00000146
2.197547632,-10.00000013
2.197519475,-9.999998327
2.197497486,-9.999996079
2.197489286,-9.999993428
2.197502472,-9.999990413
2.197544669,-9.999987094
2.197623542,-9.999983584
2.197746763,-9.999980052
2.197921975,-9.999976706
2.198156769,-9.999973757
2.198458668,-9.99997136
2.198835138,-9.999969563
2.199293591,-9.999968273
2.199841402,-9.999967281
2.200485905,-9.999966337
2.201233014,-9.999965275
2.202084697,-9.99996409
2.203044615,-9.999962918
2.204118889,-9.999961905
2.205315396,-9.999961095
2.206643013,-9.999960413
2.208110917,-9.999959765
2.209728097,-9.999959156
2.21150313,-9.999958693
2.213444179,-9.999958461
2.215559059,-9.999958435
2.217855309,-9.999958528
2.220340234,-9.999958713
2.223020941,-9.999959018
2.225904357,-9.999959439
2.228997238,-9.999959922
2.232306208,-9.999960429
2.235837786,-9.99996096
2.23959841,-9.999961528
2.24359444,-9.99996213
2.247832156,-9.999962748
2.252317766,-9.999963359
2.257057404,-9.999963951
2.26205737,-9.999964516
2.26732588,-9.999965041
2.272869812,-9.999965515
2.278695011,-9.99996593
2.284807213,-9.99996628
2.291212133,-9.999966554
2.297915471,-9.999966744
2.304922912,-9.999966846
2.312240116,-9.999966861
2.319872706,-9.999966794
2.32782627,-9.999966648
2.336106352,-9.999966424
2.344718457,-9.999966124
2.353668048,-9.999965747
2.362960543,-9.999965294
2.372601318,-9.999964769
2.382595702,-9.999964177
2.392948976,-9.999963523
2.40366637,-9.999962814
2.414753068,-9.999962055
2.426214202,-9.99996125
2.438054852,-9.999960407
2.450280053,-9.999959531
2.462894786,-9.999958628
2.475903982,-9.999957703
2.48931252,-9.999956761
2.503125232,-9.999955803
2.517346897,-9.999954832
2.531982243,-9.999953851
2.54703595,-9.999952864
2.562512647,-9.999951873
2.578416913,-9.99995088
2.594753278,-9.999949887
2.611526223,-9.999948895
2.628740178,-9.999947904
2.646399525,-9.999946915
2.664508595,-9.999945928
2.683071673,-9.999944945
2.702092992,-9.999943969
2.721576737,-9.999942999
2.741527045,-9.999942034
2.761948004,-9.999941074
2.782843651,-9.999940117
2.804217977,-9.999939162
2.826074923,-9.99993821
2.848418381,-9.999937261
2.871252194,-9.999936317
2.894580158,-9.999935378
2.918406017,-9.999934447
2.942733469,-9.999933522
2.967566162,-9.999932606
2.992907697,-9.999931699
